Date,Bloomberg Commodities,Dollar Index,EM Bond USD,EU Global Aggregate,EU HY,EU Stoxx 600,Japan Nikkei 225,MSCI EM USD,US Global Aggregate,US HY,US S&P 500
2010-02-05,-0.013886424333857894,0.007831893963697878,-0.0025798742946059328,0.0018101551342959432,-0.004364075032287196,-0.021555003289238206,-0.02886129823360095,-0.030933399598942923,0.0020635422219164035,-0.004976982339656155,0.0028973760217076983
2010-02-08,0.011246834661690519,-0.00378035553338929,0.0007283763067753579,-0.0012464724402214689,-0.0013438067058946235,0.0061165250310790675,-0.010466985839499454,-0.004036895276554042,-0.0016576348630775728,-0.008332007857509427,-0.008630828488021436
2010-02-09,0.010532214050857469,-0.00498523799606454,0.00019732767214208913,0.0013643697601759541,-0.0015464011090736696,0.0011591963336901046,-0.0019014071461285198,0.016342326253067974,-0.0018711285675435674,-0.0038993094622397084,0.01306807803756338
2010-02-10,0.004364648260403392,0.0028807915841595477,0.0020408033178049845,0.0003507728175127234,0.0017137304224372762,0.007770487539909832,0.003130227851390499,0.004209971675688484,-0.0023800841475075663,-0.005606961606501204,-0.0020538319939750194
2010-02-11,0.013799368912933208,0.0008299109000078353,0.0033922596638231717,-0.0001022490694932987,-0.003222605592902439,0.003395715741734362,0.0,0.011460389547062189,-0.0008593871312313484,-0.0053213667729504754,0.009772771049871842
2010-02-12,-0.005205368857563841,0.002760080044768465,-0.0012899120444328505,0.0009475738926090216,-0.006468697797846756,-0.0029516539141803966,0.012866000657872023,-0.0011563557209853803,0.0016111325500709484,-0.0010986036938019916,-0.002592371854975739
2010-02-16,0.025454700403296115,-0.007354443336094918,0.00043804118175838624,-0.001074381315646744,-0.00535677455906769,0.013959779511554249,-0.005740961016414192,0.011743161430038063,0.0014675535843238219,0.0023006137939209914,0.0180981686745616
2010-02-17,-0.00299634000195792,0.008116108266336575,0.0012105249050460287,0.0010366285468734748,0.0055867468187948965,0.01396894112090008,0.027201151703402315,0.013465917109184433,-0.0027452313404171536,0.009259987703960526,0.004360482218098705
2010-02-18,0.0020275008939925065,0.002240185303044928,-0.0002861869597765576,-0.001469766276101736,0.0028160779827293148,0.005858114525902902,0.0028001064978127044,-0.0020760934350259053,-0.0018095249241509848,0.003802048716040618,0.006637956674015344
2010-02-19,0.00475827275769114,0.0024930414239865417,0.0009006222289369425,-0.0009297565274982711,0.0037114286096551208,0.004664133015060079,-0.0205220162832771,-0.010342213635084918,0.00037284659206582305,0.005065810376773117,0.002298677066969068
2010-02-22,-0.003452203575233903,-0.0021107352583059624,0.002027791538071977,0.001472185582629626,0.0048033952556783,-0.0025054652993998783,0.02735079779769678,0.010833288004060693,0.0007968230154253853,0.005455246475159159,-0.0010366655126826663
2010-02-23,-0.015738742523821236,0.003940141939479336,-0.0008947840039161825,0.003788710626642766,0.0009720828245083357,-0.01172153963916256,-0.00465089262675622,-0.003256178117942876,0.003987363724098136,0.0004666886837147999,-0.012099252140999939
2010-02-24,0.00826630310433818,-0.0016591959671370393,0.0031297348560002103,0.0011294995971764532,0.0003547379639456949,0.0021927092736551135,-0.014190132421330492,-0.007376772674441812,-0.00027500066195251804,-0.0004645667861189473,0.009858981397646183
2010-02-25,-0.012843581432411488,0.0011637996877436052,0.0033567676682955128,-0.00014987762613682953,-0.000305458354817989,-0.015912085672839527,-0.00949804615211447,-0.011010622334593267,0.0017720058464563149,-0.001757538560093419,-0.0019118681517680258
2010-02-26,0.016685354946994746,-0.005246661160611565,0.006573071941298414,0.0015565201555138852,0.0012722530057929227,0.010333240613433103,0.0023827028096021774,0.014158153261556006,0.0023882959066541254,0.0006786830381475539,0.0014322810698237376
2010-03-01,-0.0064773312129394744,0.0046341656669270925,0.00524059573318425,0.0003689202110574996,0.0022378620357441648,0.011727931995140661,0.0045456821792122515,0.012855256746501231,-0.00016563570874761346,0.001609428933667001,0.010180232602786221
2010-03-02,0.010693413454046397,-0.0034701221873786325,0.0008699293782756801,-7.287397555455488e-05,0.00472034050473491,0.008403569086488316,0.004893836242466865,0.012493693519958216,0.0007136256883355507,0.003294281113836117,0.0023251664905596936
2010-03-03,0.010932913045143655,-0.008296385152352315,-0.0005385095591293743,-0.00023299085705463796,0.0030522827930297147,0.008063923116991667,0.003062353634819548,0.007138338386063481,0.00015917801676335053,0.002852079370713856,0.0005397489959440005
2010-03-04,-0.014050937283567877,0.007988756665727292,0.00209533326153033,0.000567702672605197,0.0028268159514370783,0.0019937755192347417,-0.010476793778937954,-0.005189340262516051,0.0006366099444576889,0.0017887539986027878,0.003753249665360947
2010-03-05,0.005486631588702773,-0.0003133314324346159,0.0032008852743221627,-0.0005005977525370797,0.003370323029753264,0.01616112599641273,0.022003729252685345,0.014140465516411904,-0.0021885452745136202,0.0022451718313327707,0.014030634171733114
2010-03-08,-0.0011473558703053444,-0.0015172597784034458,0.0035135008948681268,0.0005400548267762151,0.004480683670228913,-0.0008596809947823969,0.020923763752074498,0.011562939329366806,-8.92639696832287e-05,0.0036774523375056045,-5.0745174469790655e-05
2010-03-09,-0.004399853973443557,0.0016846646363082307,0.0022019139031488333,0.0012335082433576616,0.0012137418581936732,-0.0005258126271217023,-0.0017257556244562045,0.00010894252176463226,0.0011414066265609257,0.0031695228522605756,0.0017479757215834724
2010-03-10,-0.00238935299502252,-0.0010453161607998362,0.0018792008273718075,-0.0005253178354879262,0.0017630695424237786,0.006384810319652434,-0.0003528039666246263,0.007412712496194462,-0.00037578897798906663,0.0024969093736850745,0.004615609820974198
2010-03-11,-0.006908871829744312,-0.001469750199094677,-0.00010264859825626083,-0.0009568785440360328,0.0002166767524105495,-0.0024474277971453517,0.009563653551987183,-0.0035871746929604376,0.0002803549888403811,0.0006447671879381556,0.004275036705212898
2010-03-12,-0.0018210086111928314,-0.006377929513537217,0.003496645087069261,0.0006839812417391844,0.0005094663497084984,0.00307274543397118,0.008092894544482698,0.002932702118543684,0.00036308450944022574,-0.0004142255387918903,-0.00021200506329777102
2010-03-15,-0.008190488896809511,0.00529964195274002,0.001156319920423421,0.0009494172208219798,0.0015164951749657707,-0.0067203342727341076,6.72749655521443e-05,-0.009570361552160844,0.0006112900065131655,-0.0007435510242395083,0.0004687420935711728
2010-03-16,0.011751804012449352,-0.003996221339505945,0.0009041702554541953,0.001121023585563874,0.0008382777397033525,0.009276082945438802,-0.002814959514397586,0.008605880041876013,0.002061842895307864,0.0011214491070332677,0.0077863983708506
2010-03-17,0.009799146721186647,-0.005142067965646535,0.003882564419204204,0.0013636510593604267,0.0036132739094492106,0.009285578965524843,0.01168386788598852,0.01441932784344857,0.000628711029123874,0.0004384981972529456,0.005833421012008566
2010-03-18,-0.004800789525467142,0.007852914301973213,-0.0014638131358820639,-0.001051171162154363,0.0010166153800659217,-0.000539804763295626,-0.009491434590536918,-0.004214926537571717,-0.0009773809681614676,0.001478429298941597,-0.00031364008680845323
2010-03-19,-0.008797642994387345,0.006628961292322488,-0.0002870194737336629,-0.0001331850802804846,0.0003900861837848879,-0.00380415642914278,0.007510030427581249,-0.003508988388432277,-0.0004955213043816853,0.0009926481524438202,-0.005091369420386016
2010-03-22,-0.002322722552348,-0.0011821725482417111,-0.001049619255230505,0.0015378939858421425,-4.2472816730310115e-06,-0.0003064375453164514,0.0,-0.008000365762504735,0.0007436504512141617,-0.00011845360414897144,0.005111891748081021
2010-03-23,-0.002107804759069909,0.003498690127150317,0.0011897882967091267,0.0010771812836829486,0.0012556089325965747,0.006672954516744545,-0.004671783480392988,0.0042737940254353735,0.0001333763550317446,-0.0010488451280398214,0.007254553354501203
2010-03-24,-0.009114424850788505,0.01149527092072078,-0.0016668103258783429,-0.00037496118891255925,0.0008501642285576594,0.0014288056654150338,0.0037940027572129775,-0.002119702167341364,-0.0050866827666044,0.0006084846198417537,-0.005486428669421173
2010-03-25,-0.006040985411360444,0.003278156318921699,-0.0008997255771607815,-0.001338941950238537,0.001350459264087167,0.009987369647569633,0.0012775839069150141,-0.0020538496156292663,-0.0023297526679499914,0.0011312170201467353,-0.0017033622076167987
2010-03-26,-0.0007661902699808154,-0.0043243093138417565,-0.0007736560767627187,-2.4196405366327944e-05,0.0010861922777083421,-0.00430745002258015,0.015491854941398708,0.0032240482811538573,0.0019513258957331026,0.0009222974148954677,0.0007430524374694158
2010-03-29,0.018286651181505853,-0.003216430867572395,0.0002198881194517277,0.0012192313389480791,0.0026055541754517186,0.001279218480027433,0.005691831519720747,0.010687064140002311,0.0002171010295086706,0.0018007862683906417,0.0058080062943850486
2010-03-30,0.00455652706825993,7.935657638080684e-05,0.0013716786940558556,0.0004767719166181017,0.001916401696390846,-6.96863789473312e-05,0.010073229842261444,0.005738980626107448,-0.00048517997215924424,-0.00016195211143110733,0.0001257692782494768
2010-03-31,-0.003933106054168856,-0.006376973850691692,0.0007513798552787332,0.0010601476012659372,0.0007475838678618896,-0.0010685995007341242,-0.0006488310041314893,0.0010184002436384176,0.0013476664286118378,-0.0005576526415540517,-0.0032641324292819185
2010-04-01,0.0128989544678344,-0.0019932507952242773,0.0010690622100513192,0.0008983339256098954,7.318858085847424e-05,0.01558103304512981,0.013928196165046813,0.01701893688490097,-0.0013713659687859536,-0.000983549052740007,0.0074382882263133165
2010-04-05,0.01182794099589346,0.0,0.0010895265848478441,0.0,0.0,0.0,0.00843962198562842,0.009123201029701322,-0.005499383868188046,0.004093488193001038,0.007949645786989201
2010-04-06,-0.00249568111584364,0.009205432623714316,0.00014490686879464754,-0.0029665537501791794,0.0013248626645252504,0.006548968414946232,-0.00502492217948125,0.0026063575328068023,0.0014065325954177865,-0.0007973530412314078,0.001685429209305589
2010-04-07,-9.256837216187197e-05,0.0007275314871666438,0.0007768326898918154,0.0006594861807887042,0.00040491424425947997,-0.0026389425761903507,0.00093166605072037,0.0035986263693905673,0.004778060718921395,0.0012941871336646926,-0.005570895601661907
2010-04-08,-0.008418591902854877,-5.888825796074304e-05,0.00038503477385876117,0.0008957600496357632,-0.0011932562522580792,-0.008622066115419602,-0.011036427072415367,-0.006368902054167513,-0.0008489395108804976,0.0009473512023698838,0.003400309426087711
2010-04-09,0.005867351875809668,-0.006344246884946392,0.0009021745849482343,-0.0017597378780763728,0.0019479785968654628,0.013068587065905968,0.003290503444267401,0.007471109357142014,0.0006643967173143306,0.0005566652520931914,0.006685690943624367
2010-04-12,-0.0005761386502542987,-0.00545694357115567,0.0028640512750346403,0.0006348865245817681,0.002841187995378469,-0.0012491199052931945,0.004244916071324489,-0.0024076632617220373,0.0030133364102686855,0.0029922576169658655,0.001782464100077208
2010-04-13,0.004994353608729352,-0.0008343012552681772,0.002098191681588979,0.001083840041626205,0.0028816685579544643,-0.0024786247169876763,-0.008058304787049053,-0.00714769593065312,0.0013302866403741564,0.0017395602304832725,0.0007395862285040078
2010-04-14,0.009167755925949095,-0.0053461554705505065,0.0033274253305470847,1.755995494123752e-05,0.0018972365262817092,0.006838853720787741,0.0039128942961523805,0.012260611640057206,-0.0015192154163252702,0.004602596325620434,0.011160558739756743
2010-04-15,0.0013939907615305724,0.0047120236513071845,0.002901460248512011,0.0006200674530212336,0.0011391847650574771,0.006520705543514804,0.006147910809225499,0.0012404278078916864,0.000993130164833378,0.0006749704979607252,0.0008368068845912013
2010-04-16,-0.011869405911443809,0.0036655634156650407,-0.0014906438323319948,0.001475174298208648,0.0013400129166585284,-0.015431335070548058,-0.01522198615078496,-0.01467215445643999,0.003313511864249552,0.0018048012034463934,-0.016124166937663498
2010-04-19,-0.013976371222944484,0.002805623789016165,-0.0005423081308102429,9.363721009147952e-05,-0.0017045478024292349,-0.006123055107294606,-0.017420793796407485,-0.019823868630626462,-0.001736859522780021,0.00022139264936660297,0.004528731437203115
2010-04-20,0.009382721406644201,0.0010975468697649315,0.0018808167900672412,-0.0014898372641636293,0.00042270402675281815,0.01372382240044856,-0.0007414801160809947,0.011489256933727265,0.00014604881608426545,-0.0007023396732303011,0.008063566219422391
2010-04-21,0.003752208295783932,0.0010564961747459023,2.4340603757666557e-05,-0.00010857332668001707,0.0004358333436342843,-0.005533130677218723,0.01737247881136672,0.003969668140442639,0.0023173868810544285,0.001164694869900229,-0.0010091777135191604
2010-04-22,0.002854289447666636,0.005733054191563225,-0.0027747854739526012,-0.0016084848872274238,-0.000981860481753749,-0.010762986353815007,-0.012710358812799472,-0.005927043785264763,-0.0015265726020722292,0.00080838086785473,0.002296870251030647
2010-04-23,0.004981342078269391,-0.0019971097192298393,-0.0004088335269963883,-0.0007431935681262436,-0.00035534883175381005,0.008275321639959587,-0.003162685862927783,0.0036546175990366248,-0.001528906588982304,0.0007123800964403681,0.007118835095875298
2010-04-26,-0.0021264238615275044,0.0005059037292669544,0.0008302096269925396,-0.0018090679575264446,0.001959690149806015,0.010082073990439921,0.023027501278668927,0.010903003265753108,0.0004892369649429629,0.0023723029491371506,-0.004282192936916784
2010-04-27,-0.017660837243840377,0.005790310400805021,-0.005901189150341768,-0.0003733730584144501,-0.0005109819144263339,-0.03121180569859916,0.004197873196590818,-0.014436612559228679,0.004394627492784187,0.0006435893697933626,-0.02338092403959724
2010-04-28,0.004007184283991272,0.006316163913919315,-0.0031659839025041103,-0.0011348608520937997,-0.004146476598421156,-0.012592575311802023,-0.02567385279197032,-0.014556185577144665,-0.0031677386706238098,-0.0017232010875786186,0.006586394700873521
2010-04-29,-0.0029315365371914703,-0.005911360291402379,0.002569760172695057,0.0020191487134781916,0.001307220814961596,0.013912549744673708,0.0,0.008850995701449316,0.0023912825460707943,7.273186207368276e-05,0.013000500187397623
2010-04-30,0.008988017727809217,-0.00024914662950292765,0.0006231432308536622,0.0013837515282975055,0.0018057119791285992,-0.0064874451681076195,0.012138499441272321,0.006277614517706365,0.002385577171725606,0.0009054492737738951,-0.016647632331209805
2010-05-03,0.0026155044735036714,0.0,0.0007331941727151126,0.0,1.6640101214715486e-06,0.0030535068313644054,0.0,-0.011085915686222525,-0.001874881299991138,0.00029367183372230876,0.01312655026576759
2010-05-04,-0.0219904623649676,0.013776768596826638,-0.0050305020705997405,0.0005425114494077565,-0.00022551415987304146,-0.028100412201711222,0.0,-0.01747080663914402,0.0032445146293056393,-0.00039649228518190416,-0.023833517331272702
2010-05-05,-0.01440105789196755,0.008594317929343065,-0.006963080310182557,-0.00019392367566473112,-0.004260777277198646,-0.00833654584864929,0.0,-0.020531202388574865,0.0019921077386215735,-0.004888169137040488,-0.006330531369091119
2010-05-06,-0.014356231136030018,0.007998216934493207,-0.012084676601211375,-0.004392980639845945,-0.009044516420273596,-0.013994849092826556,-0.03271174845043723,-0.021959869387157882,0.004624328035402803,-0.009386817133243075,-0.03227207271614785
2010-05-07,0.0027267050712449503,0.0018837158541495924,-0.004867876087433776,-0.00286431081291183,-0.016606705406388866,-0.03858853678496743,-0.030956428993202834,-0.022639029905361818,-0.003494554357303503,-0.013601484652871032,-0.015302383919229334
2010-05-10,0.012247455159551945,-0.00569724757217116,0.015968995847776224,0.010812148482012285,0.011390480726877206,0.07163727704151279,0.01602698559545046,0.0435082393000521,-0.0021681887644846576,0.0015793778986334939,0.04399014748376051
2010-05-11,0.000537813279749999,0.0013505285507180442,0.0020532801017960622,-0.00015167310336727802,-0.0038784569198362373,-0.004233335810670202,-0.011357601641759918,-0.008039701110519881,-0.00031491329527177925,0.001228056686452872,-0.0032544493249588857
2010-05-12,0.007578480112464536,0.005260164709602222,0.005508625033141756,0.001238210215725788,0.00463855343271069,0.014915693919769657,-0.001639934371524987,0.009615465391003664,-0.00014490521816634683,0.0027934291681011025,0.013986053270976129
2010-05-13,-0.0024526478467746804,0.004657647536192799,0.0025742846458889357,0.001410613284877238,0.0013975150349267995,0.0025322447753899358,0.021793151294883017,0.007966939385392058,0.0010648957372469958,0.006574575776796543,-0.012103850814588646
2010-05-14,-0.02386180596062648,0.009582888457512873,-0.0032964635423502475,0.0010159146947967823,-0.0033369980152213596,-0.033874699102539596,-0.014869369942112076,-0.0161146759284021,0.004613835113437492,-0.0031962918119288197,-0.018793268550089892
2010-05-17,-0.021420157429792308,0.007800388090715371,-0.0023170071046427765,-1.855087362778729e-05,-0.0038016131606780634,-0.0014415910817403566,-0.021672920305669363,-0.020709869552370752,-0.000783193204602628,-0.004491625649507891,0.0012407857953171675
2010-05-18,0.005338961052252955,-0.0010040444820300642,-0.0014472408027752515,0.002312449623654178,-0.00033924874588275866,0.01296858179350946,0.0006722691338172382,0.00011085567583890565,0.0029220329133996525,0.0014595289899426156,-0.014076732063974862
2010-05-19,-0.013547833043667357,0.0010615626078280815,-0.0054938589215483,0.0006630648723031651,-0.0069322288374847885,-0.029687424543373475,-0.005447579451112183,-0.03056717697733058,-0.0004439054747911175,-0.005794318162692047,-0.0050620471775842946
2010-05-20,-0.00853705987094222,-0.000244948838936776,-0.00843578322120897,0.001236572897434618,-0.00844886844498649,-0.021633598082420602,-0.015365564737423676,-0.03084789196909432,0.0027646947777899555,-0.010219547933721596,-0.03891077394738529
2010-05-21,0.002764356272828117,-0.012149614649874851,-0.000813383749423191,1.5757731958165877e-05,-0.004848404076387647,-0.004809160255739298,-0.024502437264616095,0.0048128841557786295,0.0011602154760508299,-0.00445630672187336,0.015032921842572433
2010-05-24,0.00616125968910497,0.007473327336547042,0.003161891531128891,0.00026026299142145604,-0.000391571577702865,0.004602285743305901,-0.002671519701799796,0.005855576894240322,-0.0017881509290919029,0.0007785894603531407,-0.01289718747951496
2010-05-25,-0.013767910260226723,0.008453275562673612,-0.008365447854345676,0.0006143651983170351,-0.011147633346931474,-0.024789391917535708,-0.030590341006666466,-0.04029846724593256,0.0010049062263670638,-0.007119303170114666,0.0003518375875877222
2010-05-26,0.015881911503356827,0.0013873582288546071,0.007058451480256744,-0.002630756139457846,0.004081136065053448,0.024349505447879505,0.0066351327020091055,0.03255021916483636,-0.0019142634753812615,0.001837426192530911,-0.0055260804948198405
2010-05-27,0.018622288020037958,-0.007425777324477911,0.006224626583982706,-0.0018462782643384745,0.007749471010794373,0.030140127351639068,0.01233495252054273,0.024193548801859865,-0.0038920956287943342,0.00106970734695655,0.03313691765362403
2010-05-28,-0.010182578446957025,0.0014584655554574777,0.0006610167981944137,0.0005169541042469028,0.004057652748217677,-0.00301733733698617,0.012790891524590453,0.014264649471219082,0.0018689825810518368,0.006143135596287097,-0.01235850096455715
2010-06-01,-0.011150766479639862,0.0013039454457901556,-0.0008475365956143177,-0.0004191263090543851,-0.0009730544473929292,0.005680831622468796,-0.005239280106168365,-0.010572011113884616,0.0004194235066301566,-0.00022438324799800569,-0.017130671332202585
2010-06-02,-7.393638145780645e-05,0.0014947622982131037,0.0027350007149773425,-0.0019051292348599702,-0.001334808991134917,0.0012333497252807746,-0.01118124122100106,0.0015927545683680489,-0.001188911784033908,-0.0008372142786726711,0.025952601539429132
2010-06-03,0.005579798793056812,0.005643036425238224,0.0024694047974076483,-0.0022163304000449857,0.002191178451079967,0.014313870402637985,0.0323797021604002,0.017815175774941405,-0.0007517852147301829,0.0018518688870299282,0.0040839629828097745
2010-06-04,-0.021014048564582,0.009241198926858152,-0.006099357917480619,0.0014602126002583038,-0.0012669437221415336,-0.0175851934486998,-0.0013111349159560248,-0.012032112007660634,0.006608150295062787,-0.0018408881402376398,-0.03438972311703559
2010-06-07,0.0022875878820103335,0.004372034357407628,-0.001392171149527166,-0.0017959522446182596,-0.004877240333380328,-0.007367666294196162,-0.0384184383421563,-0.026072925932857483,0.00010588368694719463,-0.0008612553024518466,-0.013489884100392202
2010-06-08,0.0042833066569916145,-0.002247093377243603,-0.002191193408363712,0.0009020564782900031,-0.0035243599620399246,-0.010934269865616297,0.001800185600924431,0.001656705175465234,0.000510677100728163,-0.0009339879231933246,0.011079573130462261
2010-06-09,0.006622022388239612,-0.005069325900445176,0.0043481531342832724,0.00046238717626412296,-0.0011751493132037272,0.019113573401152273,-0.010360034699820941,0.00470467903984817,-0.0005228661693574832,-0.000620079867281409,-0.0059037922712879
2010-06-10,0.004400545983115789,-0.004707274826960206,0.003381117977191428,0.0010610833119932828,4.730657705076524e-05,0.01583928436263271,0.010966763870154717,0.01326502343085978,-0.00500719318342413,-0.0013870338080693712,0.02950640859449072
2010-06-11,0.007093936637720066,0.0035494018787016746,0.001436174131251633,0.0024887174504473197,0.0022548404624502805,0.0040379470003522044,0.017039333396368095,0.011296298025411211,0.004237474134172414,-7.917022150616404e-05,0.004638459145826834
2010-06-14,0.0167934457119292,-0.012682667482604382,0.0025981684977873787,-0.0037954786420353326,0.0032348062676281764,0.01267080138525678,0.017990193229988405,0.01434248827295681,-0.0013525135317251635,-0.001470779949458545,-0.001792912739685848
2010-06-15,0.012795705064544416,-0.005770780426350042,0.002606916416147742,-0.0012763616080739837,0.0019741786171294518,0.00696188904877193,0.0008134056154109892,0.008133830335791403,-0.0008987361313266273,0.0064963155886932356,0.023502342015392585
2010-06-16,-7.967100465966492e-05,0.00047270056906523195,0.002776156596757673,-0.0010150546496189294,0.004602268363590678,0.0008315514446253225,0.0181290696886538,0.006062517357030339,0.0012431203296374704,0.004752082022158932,-0.0005390835846578179
2010-06-17,0.00032219045761405773,-0.0028450021601963416,0.003421324924286484,0.0006179858901411706,0.004656484869660638,0.0016142432886980806,-0.006729768222145438,0.004179220296407049,0.003762166026044511,0.0046486884340246615,0.0013713879000185614
2010-06-18,-0.0028392350516533993,-0.0014143580969019354,0.0036152821803423496,-0.0004110055659450884,0.0025905484122341615,0.001990851601718635,-0.00039702583362843935,0.006627991934101907,-0.0007023735556301869,0.005208463547839992,0.0013236684948174648
2010-06-21,-0.0004381684204076697,0.0009001175278520179,0.002256763721171229,7.894611800773887e-05,0.007104527581371922,0.010691392502852892,0.024326751684737635,0.026340196035690155,0.000460285403194316,0.0038826905643492005,-0.0038513041303819273
2010-06-22,-0.004506578697647479,0.0009501738096482359,-0.00011288944538601076,0.0011511977189626599,0.0012303404026448028,-0.004844484980032426,-0.012213427935399035,-0.01119219158780227,0.0026298768536872075,0.004022974838115534,-0.01597605607313879
2010-06-23,-0.009685250763184161,0.0034718552195605046,-0.000131210095084211,-0.00041888249155375146,-0.001295298226819619,-0.009595033163630196,-0.018715469170189514,-0.007528482787639401,0.0015750278620312308,-0.0005817394962661648,-0.0029715340350107144
2010-06-24,0.00418129817564683,-0.006969315124357056,-0.0015411616005648332,0.0019254777517412336,-0.0020179954567774994,-0.01828370618218844,0.0004858596559469408,-0.008337216124999935,-0.0009348628841403528,-0.0012510985712129719,-0.016799095891501303
