Date,Last Price
2010-08-24,-9.498972383892301e-05
2010-08-25,-0.00107089497456625
2010-08-26,-0.00043227541131007907
2010-08-27,0.0005535518133146233
2010-08-30,-6.91556954036665e-05
2010-08-31,0.0022650056625139747
2010-09-01,-0.000853926769310398
2010-09-02,0.001994198694706517
2010-09-03,0.0007237199203906641
2010-09-07,0.00039603619426431536
2010-09-08,-0.0007229102300403412
2010-09-09,0.0007578824076546198
2010-09-10,0.00023235600382087718
2010-09-13,0.0017895859861649654
2010-09-14,0.001563090453124527
2010-09-15,0.0008660755629490424
2010-09-16,0.000796785441958825
2010-09-17,0.0007704687874534599
2010-09-20,0.0024892645121554757
2010-09-21,0.0002559879856305347
2010-09-22,0.0006142139341256403
2010-09-23,5.9678588175016145e-05
2010-09-24,0.0014151506368178524
2010-09-27,0.0011151973303367146
2010-09-28,0.0014030731553840159
2010-09-29,0.0007132909887570538
2010-09-30,0.0006364130065847906
2010-10-01,-0.00022896296736008015
2010-10-04,-0.0009669539254937298
2010-10-05,0.0015537178855853373
2010-10-06,0.0020938413936335554
2010-10-07,0.0016157412107062896
2010-10-08,0.0019340726164032152
2010-10-11,0.0016943151932025113
2010-10-12,0.00010098205044073438
2010-10-13,0.003828516134460891
2010-10-14,-0.00016764459346185756
2010-10-15,-0.0006287726358148449
2010-10-18,-0.0007214462480600314
2010-10-19,-0.00327403688748229
2010-10-20,0.002282508906838343
2010-10-21,0.00010084033613444454
2010-10-22,-0.0008990690014452074
2010-10-25,0.0011269500862034487
2010-10-26,-0.001016473592688194
2010-10-27,-0.0018079685161204173
2010-10-28,0.0022071893717936497
2010-10-29,0.002378850922540199
2010-11-01,0.000981148530793119
2010-11-02,0.0007539898630251063
2010-11-03,-0.00010882759198016512
2010-11-04,0.004847541065956751
2010-11-05,0.0015413969222051183
2010-11-08,0.0003909954577974162
2010-11-09,0.000798316881907235
2010-11-10,-0.0020108185360909747
2010-11-11,-0.0006077913860141892
2010-11-12,-0.002949164403418969
2010-11-15,0.0018298796791444971
2010-11-16,-0.004887446934503159
2010-11-17,-0.0010392832298240506
2010-11-18,0.0027519318057873665
2010-11-19,-0.0006024247596576604
2010-11-22,-0.0019172003851144481
2010-11-23,-0.0033300899208160706
2010-11-24,0.0039050993527969258
2010-11-26,-0.0005533060033700021
2010-11-29,-0.0008975230042697069
2010-11-30,-0.0015699773318780252
2010-12-01,0.003430791352387663
2010-12-02,0.003117379390099817
2010-12-03,0.0030241514414843795
2010-12-06,0.001640777911964264
2010-12-07,-0.0013304285643012115
2010-12-08,0.0013488534745467184
2010-12-09,-0.00048227233419817495
2010-12-10,0.0009650100660534289
2010-12-13,0.00201126975947874
2010-12-14,0.0004976609933313725
2010-12-15,-0.0003398991908741822
2010-12-16,-0.0005307547498402121
2010-12-17,0.0005144417062867834
2010-12-20,0.00038977948433016607
2010-12-21,0.0015999602082434894
2010-12-22,0.0006290297216542395
2010-12-23,0.0009346799341587442
2010-12-27,-0.000875960664407871
2010-12-28,0.00044663534705224883
2010-12-29,0.0013971791861637772
2010-12-30,0.0007182543941484099
2010-12-31,0.0042569340175226955
2011-01-03,0.0014540376242504482
2011-01-04,0.0005824111822947398
2011-01-05,0.0008116217678597604
2011-01-06,4.914930740440582e-05
2011-01-07,-0.0006552918915818662
2011-01-10,0.0004835946657049117
2011-01-11,0.005783945863577777
2011-01-12,0.0031604326860419363
2011-01-13,-0.0012748059371853193
2011-01-14,-0.0008374051821559148
2011-01-18,-0.0005533133706548954
2011-01-19,-0.0023366007750674767
2011-01-20,-0.003231571474037298
2011-01-21,0.00010643088132944456
2011-01-24,0.001047823310794227
2011-01-25,-0.0002862142845460047
2011-01-26,0.0028220628052122443
2011-01-27,-0.0019902770074065046
2011-01-28,-0.0006211586242971245
2011-01-31,0.001087703228761061
2011-02-01,0.002434461518352471
2011-02-02,-0.001149078699666517
2011-02-03,0.002023399637746115
2011-02-04,-0.00031755337339400835
2011-02-07,0.0008226430462228151
2011-02-08,0.0019206354373513257
2011-02-09,-0.0006416921177464507
2011-02-10,-0.0009753480773450063
2011-02-11,-0.000480014319071298
2011-02-14,0.001733765282367683
2011-02-15,0.0002437696539283607
2011-02-16,0.0017222190630152845
2011-02-17,0.0024977901045342144
2011-02-18,-0.0006876076914988927
2011-02-22,-0.0035861153385355893
2011-02-23,-0.001113015785326188
2011-02-24,-0.001716116858611394
2011-02-25,0.0024115821119266023
2011-02-28,0.002153823646545483
2011-03-01,-0.0001784237076446482
2011-03-02,9.733939000655667e-05
2011-03-03,0.00012166239496469444
2011-03-04,9.731807602175735e-05
2011-03-07,-0.0018002092135032122
2011-03-08,0.0007879964580776999
2011-03-09,-0.0007630241732552445
2011-03-10,-0.006458164094232388
2011-03-11,-0.0009729773925841734
2011-03-14,-0.002668063444257074
2011-03-15,-0.007155752502872037
2011-03-16,0.00015704036763963813
2011-03-17,0.0038510168833207903
2011-03-18,0.0010619643871476736
2011-03-21,0.0020887814345158517
2011-03-22,-0.00074678308823517
2011-03-23,0.0014289820555988264
2011-03-24,0.002083008717473467
2011-03-25,-0.0007119884117748887
2011-03-28,-0.001040079930552107
2011-03-29,-0.0005738692725797412
2011-03-30,0.0003199107531028922
2011-03-31,0.002246859317085903
2011-04-01,0.00297000540000969
2011-04-04,0.0006199779744666678
2011-04-05,0.0011821198261876553
2011-04-06,-8.95721707407926e-05
2011-04-07,4.8861924345500185e-05
2011-04-08,0.002239395444662451
2011-04-11,-0.0027950209626572686
2011-04-12,-0.0034057947397579946
2011-04-13,0.0005968245662799632
2011-04-14,-0.00077622623317819
2011-04-15,0.0005560461845417475
2011-04-18,-0.004584831644328102
2011-04-19,-0.00010673322441079325
2011-04-20,0.00374427274070932
2011-04-21,0.0014888499860929993
2011-04-25,-0.0003430699862773112
2011-04-26,0.0006046640845875917
2011-04-27,0.0007512902593584947
2011-04-28,-0.00011424095048484517
2011-04-29,0.0021300210553807375
2011-05-02,-0.0016368744655727019
2011-05-03,-0.002985464215214506
2011-05-04,-0.0049824917367542465
2011-05-05,-0.005196556459105994
2011-05-06,0.001157149115194267
2011-05-09,0.002963831350565771
2011-05-10,0.001720362840162748
2011-05-11,-0.0031143432351370404
2011-05-12,-0.0019041181707277754
2011-05-13,-0.0021968038980879623
2011-05-16,-0.0019036740909955663
2011-05-17,-0.002645349078274184
2011-05-18,0.0023530389955932485
2011-05-19,0.001003707912702323
2011-05-20,-0.000323184778825647
2011-05-23,-0.004327102416379791
2011-05-24,0.0005078551031112433
2011-05-25,0.0009153394245011715
2011-05-26,0.00024940973030518343
2011-05-27,0.001969845570756412
2011-05-31,0.004421365231312757
2011-06-01,-0.002659310891612421
2011-06-02,-0.0014822543515343733
2011-06-03,-0.001509333819858516
2011-06-06,-0.0028820358634895626
2011-06-07,0.0011161643926900222
2011-06-08,-0.002421206776050955
2011-06-09,0.00029191722895482997
2011-06-10,-0.0022846279558416116
2011-06-13,-0.0019305019305019266
2011-06-14,-0.00028469274117237653
2011-06-15,-0.0030822577538046625
2011-06-16,-0.0032934257508927534
2011-06-17,-0.0007839302723524622
2011-06-20,-0.0012400877340982275
2011-06-21,0.0030153809769157824
2011-06-22,-0.00019368421052634588
2011-06-23,-0.0017013821624398684
2011-06-24,-0.0011474372495253737
2011-06-27,-0.0010051609524533989
2011-06-28,0.0018770609622051904
2011-06-29,0.0019073017587685204
2011-06-30,0.0036725686079617237
2011-07-01,0.0009651375530825845
2011-07-05,0.0016265752207196282
2011-07-06,0.00031809011995331815
2011-07-07,0.002251027188057142
2011-07-08,-0.0001252400434166301
2011-07-11,-0.0050269299820466795
2011-07-12,-0.0013260262016062674
2011-07-13,0.0011008865918735733
2011-07-14,-0.0014270604234172257
2011-07-15,0.002580786173038918
2011-07-18,-0.0012241852041287027
2011-07-19,0.0026696441314000285
2011-07-20,-0.00043538326286263196
2011-07-21,0.00039369089401342094
2011-07-22,0.0018839487565938118
2011-07-25,-0.0011198863398937942
2011-07-26,0.0009789074723272062
2011-07-27,-0.0034019291529449047
2011-07-28,-0.0015767711417331576
2011-07-29,-0.00011760456305709432
2011-08-01,-0.001218190524998164
2011-08-02,-0.004163722620369237
2011-08-03,-0.0031337370870604397
2011-08-04,-0.01100679557355655
2011-08-05,-0.0056032008499043995
2011-08-08,-0.015034678843751426
2011-08-09,0.0038313505948215365
2011-08-10,-0.0009846808065667734
2011-08-11,0.003558811984822663
2011-08-12,0.002616185584035202
2011-08-15,0.003970386809299953
2011-08-16,-0.0020118813249058176
2011-08-17,-0.000276866904887485
2011-08-18,-0.006594719032082308
2011-08-19,-0.002587446094872825
2011-08-22,-0.0015460135560060317
2011-08-23,-0.0006298606433324805
2011-08-24,-0.00032388238692571125
2011-08-25,-0.000586679742911711
2011-08-26,0.000657116572480021
2011-08-29,0.0024603800017513056
2011-08-30,0.0010830545632407595
2011-08-31,0.0025040352484402284
2011-09-01,-0.0006875424274599418
2011-09-02,-0.0023514452679341824
2011-09-06,-0.003378348886541538
2011-09-07,0.0005080321636914409
2011-09-08,0.00030641546435061784
2011-09-09,-0.0009189648080237811
2011-09-12,-0.003267515811973265
2011-09-13,-0.00030760847593180873
2011-09-14,-0.0008351942046314065
2011-09-15,0.0005455297357701561
2011-09-16,-0.0006683492652557188
2011-09-19,-0.0024727861523975436
2011-09-20,0.00204664949363087
2011-09-21,-0.002966862696763828
2011-09-22,-0.007178744558546835
2011-09-23,-0.001609776054358969
2011-09-26,-0.002146859438609483
2011-09-27,0.0004552921011284905
2011-09-28,-0.0022218851222929326
2011-09-29,-0.0009390259171152548
2011-09-30,-0.002157313830977614
2011-10-03,-0.0021619778957945313
2011-10-04,-0.003209536909674404
2011-10-05,0.002498331439291457
2011-10-06,0.002015276515730857
2011-10-07,-0.0006913580246913353
2011-10-10,0.0014465668745169413
2011-10-11,-0.0014624211593499137
2011-10-12,0.0016802041403103374
2011-10-13,0.0002870392795315535
2011-10-14,0.001515491189525875
2011-10-17,0.00036710719530108626
2011-10-18,0.00109196688297164
2011-10-19,0.0003397498368304941
2011-10-20,0.00024131921169057158
2011-10-21,0.0006612338265781226
2011-10-24,0.0005268515707321786
2011-10-25,-0.0003302244633853757
2011-10-26,0.0015534604671094687
2011-10-27,0.0014708241963952151
2011-10-28,0.0003916437466064959
2011-10-31,-0.00010677011504489631
2011-11-01,-0.0029720855319943507
2011-11-02,0.0008300236512115422
2011-11-03,0.002140220085965483
2011-11-04,-0.0002135649326380218
2011-11-07,0.0010057496840345514
2011-11-08,0.0013603990503880947
2011-11-09,-0.004120049724738117
2011-11-10,0.0005171368451086789
2011-11-11,0.0006951004331010591
2011-11-14,-0.0006411854807110151
2011-11-15,0.0009178399572269402
2011-11-16,-0.0014867836507216348
2011-11-17,-0.002434109633011161
2011-11-18,-0.0009652941018741812
2011-11-21,-0.004160143144710471
2011-11-22,-0.0010511184978886368
2011-11-23,-0.0017357207737898062
2011-11-25,-0.0011621621621621392
2011-11-28,0.0009921440232341094
2011-11-29,-0.00023427433524658703
2011-11-30,0.00407372358163216
2011-12-01,-0.0020016695539777363
2011-12-02,0.00012591739818690328
2011-12-05,0.0008273530099462967
2011-12-06,0.0006469583969805903
2011-12-07,-0.0005387834270217384
2011-12-08,-0.002120357226285119
2011-12-09,0.0016206579871427262
2011-12-12,-0.002615824389191612
2011-12-13,-0.0011536208372763257
2011-12-14,-0.0027430138865077724
2011-12-15,0.0008052622531056208
2011-12-16,0.001274726069504295
2011-12-19,-0.0013363069171941078
2011-12-20,0.0019528954387235675
2011-12-21,-0.001001615217332552
2011-12-22,0.0011019781410892548
2011-12-23,0.0007308358596795905
2011-12-27,-0.0010999612308746354
2011-12-28,-0.00023467610184946253
2011-12-29,0.0009840653636075114
2011-12-30,0.0005591933185415954
2012-01-03,0.002271580010096086
2012-01-04,0.0011691909198834338
2012-01-05,0.0019403869994070178
2012-01-06,0.0009862463464056503
2012-01-09,0.00019705492458177432
2012-01-10,0.002211953504200004
2012-01-11,0.000696969967742822
2012-01-12,-8.929288960679571e-06
2012-01-13,0.0005446914903115552
2012-01-17,0.000660413561681672
2012-01-18,0.0010434782608697013
2012-01-19,-1.7818641863120988e-05
2012-01-20,-0.00036528866714191643
2012-01-23,8.912735407617944e-05
2012-01-24,0.00016041493997809297
2012-01-25,0.0021741648622881637
2012-01-26,0.0011914182322554367
2012-01-27,0.0008525376315440258
2012-01-30,-0.0003283023220733705
2012-01-31,0.001615422850244963
2012-02-01,0.0028534462896336876
2012-02-02,-0.00019440124416802984
2012-02-03,0.002545383840347748
2012-02-06,0.0006170989297742402
2012-02-07,0.0012862982802368528
2012-02-08,0.000624725032996043
2012-02-09,0.0007738236561407597
2012-02-10,-0.0011686246254689614
2012-02-13,0.0011963827017136275
2012-02-14,0.0
2012-02-15,0.0008522827118406795
2012-02-16,0.0011324829469139264
2012-02-17,-3.507602728936021e-05
2012-02-21,0.0002016942315450354
2012-02-22,0.0004296097565252843
2012-02-23,0.0011217639738487772
2012-02-24,0.0006565470875570245
2012-02-27,0.00036742513712839653
2012-02-28,0.001014420512282399
2012-02-29,-0.0001397782767086353
2012-03-01,0.0017212606268184327
2012-03-02,-0.00014827995255051185
2012-03-05,-0.002678158613289572
2012-03-06,-0.0045659703999160195
2012-03-07,0.0017135023989034437
2012-03-08,0.0032369272875603095
2012-03-09,0.0017924907752304708
2012-03-12,-0.000899005856630386
2012-03-13,0.0031187755529928918
2012-03-14,-0.0012192466797300572
2012-03-15,0.00011335396956901889
2012-03-16,0.0010462257406407272
2012-03-19,9.580379383011817e-05
2012-03-20,-0.00190718372536558
2012-03-21,1.7450484250947085e-05
2012-03-22,-0.002207447736711665
2012-03-23,0.0005683855227835988
2012-03-26,0.002543172760959278
2012-03-27,-0.0009240291156344949
2012-03-28,-0.001596733240844861
2012-03-29,-0.001223498156013525
2012-03-30,0.0012074969812576608
2012-04-02,0.0024557785080052685
2012-04-03,-0.0006102611045726292
2012-04-04,-0.003201465521001312
2012-04-05,0.0005775895263764319
2012-04-09,-0.002457711616841829
2012-04-10,-0.003086284446704557
2012-04-11,-6.156498183829129e-05
2012-04-12,0.00215490703115373
2012-04-13,-8.776626089446182e-06
2012-04-16,-0.0018869911706367315
2012-04-17,0.00244453628553587
2012-04-18,0.0003771896737747582
2012-04-19,2.630563642092021e-05
2012-04-20,0.000350732592702796
2012-04-23,-0.0017267523907191773
2012-04-24,0.0002107296514179957
2012-04-25,0.0021068525378793446
2012-04-26,0.0013402946896297063
2012-04-27,0.0015222164871793176
2012-04-30,0.0006813357675072851
2012-05-01,0.0003491650590525808
2012-05-02,0.000619551654028383
2012-05-03,-0.002066800383709877
2012-05-04,-0.0036964861534697357
2012-05-07,-0.00105253925094273
2012-05-08,-0.0009746246378085077
2012-05-09,-0.0016699039365787316
2012-05-10,0.0004930054846858933
2012-05-11,-0.0002991772625281497
2012-05-14,-0.0026581933087465037
2012-05-15,-0.0012885119452116234
2012-05-16,-0.0016082995325328309
2012-05-17,-0.0035050141174179927
2012-05-18,-0.003899276102500182
2012-05-21,0.0023184063631336294
2012-05-22,0.0004981940465811352
2012-05-23,0.0010670270847041863
2012-05-24,-0.0003197669254408897
2012-05-25,0.0008618698132318858
2012-05-29,0.0018465417291797515
2012-05-30,-0.0010013203250301972
2012-05-31,-0.0009845837250972433
2012-06-01,-0.0039510952080762385
2012-06-04,-0.0031377582856429997
2012-06-05,0.0013055530716266084
2012-06-06,0.0006162034721726162
2012-06-07,0.0007764737382300879
2012-06-08,0.0016855135019442358
2012-06-11,-0.00215453922240727
2012-06-12,0.0011152847545035094
2012-06-13,-0.0022726462514705004
2012-06-14,-0.00033050764187270154
2012-06-15,0.0009293015941098659
2012-06-18,0.0007588201685473361
2012-06-19,0.001917913310318431
2012-06-20,7.122760782074522e-05
2012-06-21,-0.001273102809729032
2012-06-22,-0.00024068246851072228
2012-06-25,-0.001390944594040322
2012-06-26,0.0008928730870194634
2012-06-27,0.001578975539260341
2012-06-28,-0.00025829436651081394
2012-06-29,0.00043654116850500024
2012-07-02,0.0013179571663921585
2012-07-03,0.0009071262773139299
2012-07-05,0.0013594562175129887
2012-07-06,-0.0008074677456566537
2012-07-09,7.10435408102228e-05
2012-07-10,0.000799183057319075
2012-07-11,-0.00042589059935227436
2012-07-12,0.00023078903219508895
2012-07-13,0.0018725096065956848
2012-07-16,0.00026573600014168086
2012-07-17,0.0007527186426268262
2012-07-18,0.000194674760417346
2012-07-19,-0.0005839106085939738
2012-07-20,0.00015934138892559346
2012-07-23,-0.0028234336139063565
2012-07-24,-0.0009763544699283866
2012-07-25,0.00023100023100020017
2012-07-26,-0.0002042991650381687
2012-07-27,0.0018834901427722262
2012-07-30,0.0004965903750142608
2012-07-31,0.0006913361400397999
2012-08-01,-0.0009477161811466406
2012-08-02,0.00012411787652033546
2012-08-03,0.001852672635404895
2012-08-06,0.0008228704908022078
2012-08-07,0.0016443878633567444
2012-08-08,0.00045896661900468594
2012-08-09,0.0003970004411115724
2012-08-10,-0.0002645619295382762
2012-08-13,-0.0001764212940502663
2012-08-14,0.0006175834840531635
2012-08-15,0.0004584931446458551
2012-08-16,-0.0001498232966413715
2012-08-17,-3.5257822829426466e-05
2012-08-20,0.00016748056343995898
2012-08-21,9.6946194861669e-05
2012-08-22,-0.0008988684832035299
2012-08-23,-0.0004321978584155284
2012-08-24,0.00036179130818458916
2012-08-27,-0.0005645431610890039
2012-08-28,8.825969532755273e-05
2012-08-29,0.0003000564812201123
2012-08-30,-0.0007852063592893588
2012-08-31,0.0019778026965220352
2012-09-04,0.0005199108220761417
2012-09-05,-0.0001761493746698095
2012-09-06,0.0023960535588443133
2012-09-07,0.0009139482564679557
2012-09-10,-0.0012028517243802828
2012-09-11,0.001380110584657146
2012-09-12,0.0
2012-09-13,0.002220934723831558
2012-09-14,0.0017342711243857334
2012-09-17,-0.0014864427675815861
2012-09-18,-2.6270392392113706e-05
2012-09-19,-7.005622011679868e-05
2012-09-20,-0.0008319758989716597
2012-09-21,0.0008239037259729631
2012-09-24,-0.0006393133949292862
2012-09-25,-0.0006747756590016474
2012-09-26,-0.0024641557416582582
2012-09-27,0.0015911528385814666
2012-09-28,-0.00014043094746996054
2012-10-01,0.0006934751885110391
2012-10-02,3.508833488297114e-05
2012-10-03,-6.140243153618385e-05
2012-10-04,0.0010789946927496352
2012-10-05,0.0001139171734518829
2012-10-08,-0.0004556167912310727
2012-10-09,-0.0012009221679711857
2012-10-10,-0.001167260536062309
2012-10-11,0.001441010816367827
2012-10-12,-0.0003948303545576737
2012-10-15,0.0005880907239661504
2012-10-16,0.0013772533883065208
2012-10-17,0.00014016399187055661
2012-10-18,-0.00029780674094326276
2012-10-19,-0.0014106226015033752
2012-10-22,-0.0008861747957850108
2012-10-23,-0.002371083321624279
2012-10-24,-0.0007834369113218775
2012-10-25,0.0008633372389064142
2012-10-26,-0.0007393650262738083
2012-10-29,-0.0005637425458260292
2012-10-30,4.406722896455051e-05
2012-10-31,-0.0012514541544753621
2012-11-01,0.002020718987699066
2012-11-02,-0.0007749548676851958
2012-11-05,0.0002555809177997581
2012-11-06,0.0018855290054273777
2012-11-07,-0.0025415530736081493
2012-11-08,-0.0012167059010237402
2012-11-09,-6.179214886603557e-05
2012-11-12,-0.00015007592075999554
2012-11-13,-0.0014744965080036865
2012-11-14,-0.0013794079156794758
2012-11-15,-0.001000566692639926
2012-11-16,0.0006115774265886831
2012-11-19,0.0024093824185948964
2012-11-20,0.0
2012-11-21,0.0002032448481847915
2012-11-23,0.002102714976101483
2012-11-26,-0.00040555433105582406
2012-11-27,0.0004057188721016125
2012-11-28,0.00031739034604361116
2012-11-29,0.001251531363199776
2012-11-30,0.0016636884589316114
2012-12-03,-0.00152031777277839
2012-12-04,0.00018482824175536372
2012-12-05,0.0014607532558956748
2012-12-06,0.00197704866175763
2012-12-07,0.0009471108733591915
2012-12-10,0.0004205398680554584
2012-12-11,0.0012435741371610298
2012-12-12,0.0008046952216849146
2012-12-13,-0.0017042326146424758
2012-12-14,0.00044648328751772937
2012-12-17,0.0011025840720355617
2012-12-18,0.0021590342910589033
2012-12-19,0.00045355429568250116
2012-12-20,0.0008107966731181193
2012-12-21,-0.0016986802561087533
2012-12-24,-3.49040139615564e-05
2012-12-26,-0.0008988097315787424
2012-12-27,0.0004279737625880742
2012-12-28,-0.0007682771385170151
2012-12-31,0.0033201111363516667
2013-01-02,0.0037880767020221917
2013-01-03,0.0016222922034543341
2013-01-04,0.00021653270509980338
2013-01-07,-0.00011257263099551107
2013-01-08,0.0009180032563134155
2013-01-09,0.0014968764601035467
2013-01-10,0.0023240343162242993
2013-01-11,-0.0005430285477866503
2013-01-14,0.0014919838210309955
2013-01-15,-0.0004994574858342427
2013-01-16,0.001102801805837883
2013-01-17,0.002556026024992386
2013-01-18,-8.584206776385273e-05
2013-01-22,0.000360567636479292
2013-01-23,0.0005149109633124649
2013-01-24,0.0012523051850581446
2013-01-25,5.1400227874198734e-05
2013-01-28,-8.566264337761531e-06
2013-01-29,0.002192982456140413
2013-01-30,-0.0013847100656456668
2013-01-31,0.0021655396730291265
2013-02-01,0.0024170887319252543
2013-02-04,-0.0022834551744117526
2013-02-05,0.0016225725460725648
2013-02-06,0.00029841074960779146
2013-02-07,0.0005455025868754682
2013-02-08,0.0006389123156738119
2013-02-11,6.810713251947931e-05
2013-02-12,0.001055588660934692
2013-02-13,0.0011395139207781568
2013-02-14,1.6988312041332776e-05
2013-02-15,-0.00022084430476509986
2013-02-19,0.0010534901107863703
2013-02-20,-0.0012560681671589524
2013-02-21,-0.0028976886471786534
2013-02-22,0.0007243968331074324
2013-02-25,-0.0022823272925467375
2013-02-26,0.00019631943733133816
2013-02-27,0.0030807567908925915
2013-02-28,0.0004338948443083357
2013-03-01,0.0010034781573418083
2013-03-04,-3.398210841987215e-05
2013-03-05,0.0031094685867210092
2013-03-06,0.0004912298532238069
2013-03-07,0.0006856910665458127
2013-03-08,0.001074359191269858
2013-03-11,0.00034646813760708106
2013-03-12,-0.00015205528054207385
2013-03-13,0.00038864481243661153
2013-03-14,0.001638430484941722
2013-03-15,0.00014333895446894118
2013-03-18,-0.0007503140359308436
2013-03-19,-0.0005483936285095581
